C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_006.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_006.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_006.jpg, 0, 0, 0, 0.001055726
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_107.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_107.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_107.jpg, 0, 0, 0, 0.001089922
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_213.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_213.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_213.jpg, 0, 0, 0, 0.001053797
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_315.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_315.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_315.jpg, 0, 0, 0, 0.001065769
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_416.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_416.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_416.jpg, 0, 0, 0, 0.001080489
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_519.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_519.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_519.jpg, 0, 0, 0, 0.001101275
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_624.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_624.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_624.jpg, 0, 0, 0, 0.001018784
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_725.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_725.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_725.jpg, 0, 0, 0, 0.001108856
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_826.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_826.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_826.jpg, 0, 0, 0, 0.001069081
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_27_931.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_27_931.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_27_931.jpg, 0, 0, 0, 0.001040788
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_035.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_035.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_035.jpg, 0, 0, 0, 0.001013168
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_138.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_138.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_138.jpg, 0, 0, 0, 0.001054837
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_240.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_240.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_240.jpg, 0, 0, 0, 0.001063736
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_344.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_344.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_344.jpg, 0, 0, 0, 0.001057275
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_452.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_452.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_452.jpg, 0, 0, 0, 0.00106853
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_553.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_553.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_553.jpg, 0, 0, 0, 0.001141199
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_653.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_653.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_653.jpg, 0, 0, 0, 0.001072463
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_754.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_754.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_754.jpg, 0, 0, 0, 0.001027506
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_862.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_862.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_862.jpg, 0, 0, 0, 0.001032155
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_28_963.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_28_963.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_28_963.jpg, 0, 0, 0, 0.001050783
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_065.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_065.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_065.jpg, 0, 0, 0, 0.001061827
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_170.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_170.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_170.jpg, 0, 0, 0, 0.001052777
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_273.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_273.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_273.jpg, 0, 0, 0, 0.001100989
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_378.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_378.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_378.jpg, 0, 0, 0, 0.000987152
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_486.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_486.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_486.jpg, 0, 0, 0, 0.00107566
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_587.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_587.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_587.jpg, 0, 0, 0, 0.001107167
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_690.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_690.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_690.jpg, 0, 0, 0, 0.001061556
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_797.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_797.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_797.jpg, 0, 0, 0, 0.001026658
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_29_898.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_29_898.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_29_898.jpg, 0, 0, 0, 0.00106185
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_000.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_000.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_000.jpg, 0, 0, 0, 0.001051093
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_104.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_104.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_104.jpg, 0, 0, 0, 0.001024869
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_210.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_210.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_210.jpg, 0, 0, 0, 0.00106777
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_315.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_315.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_315.jpg, 0, 0, 0, 0.001077122
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_417.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_417.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_417.jpg, 0, 0, 0, 0.001061401
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_518.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_518.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_518.jpg, 0, 0, 0, 0.00112075
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_626.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_626.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_626.jpg, 0, 0, 0, 0.001060077
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_732.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_732.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_732.jpg, 0, 0, 0, 0.001055643
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_834.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_834.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_834.jpg, 0, 0, 0, 0.001051079
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_30_936.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_30_936.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_30_936.jpg, 0, 0, 0, 0.001071803
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_036.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_036.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_036.jpg, 0, 0, 0, 0.001103017
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_138.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_138.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_138.jpg, 0, 0, 0, 0.001081831
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_246.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_246.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_246.jpg, 0, 0, 0, 0.001053923
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_348.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_348.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_348.jpg, 0, 0, 0, 0.001090797
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_452.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_452.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_452.jpg, 0, 0, 0, 0.001060581
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_553.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_553.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_553.jpg, 0, 0, 0, 0.001094391
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_654.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_654.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_654.jpg, 0, 0, 0, 0.001050332
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_781.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_781.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_781.jpg, 0, 0, 0, 0.001061373
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_887.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_887.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_887.jpg, 0, 0, 0, 0.001016125
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_31_994.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_31_994.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_31_994.jpg, 0, 0, 0, 0.001078949
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_096.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_096.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_096.jpg, 0, 0, 0, 0.001042948
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_203.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_203.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_203.jpg, 0, 0, 0, 0.001105067
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_311.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_311.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_311.jpg, 0, 0, 0, 0.001030549
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_414.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_414.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_414.jpg, 0, 0, 0, 0.00106042
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_515.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_515.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_515.jpg, 0, 0, 0, 0.00102159
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_616.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_616.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_616.jpg, 0, 0, 0, 0.001042846
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_721.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_721.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_721.jpg, 0, 0, 0, 0.001048285
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_828.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_828.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_828.jpg, 0, 0, 0, 0.001103835
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_32_928.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_32_928.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_32_928.jpg, 0, 0, 0, 0.001043966
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_034.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_034.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_034.jpg, 0, 0, 0, 0.001125313
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_145.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_145.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_145.jpg, 0, 0, 0, 0.001048535
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_252.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_252.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_252.jpg, 0, 0, 0, 0.001071784
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_354.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_354.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_354.jpg, 0, 0, 0, 0.001061723
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_456.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_456.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_456.jpg, 0, 0, 0, 0.001103245
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_563.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_563.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_563.jpg, 0, 0, 0, 0.001060093
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_671.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_671.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_671.jpg, 0, 0, 0, 0.001049123
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_774.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_774.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_774.jpg, 0, 0, 0, 0.001054465
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_878.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_878.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_878.jpg, 0, 0, 0, 0.001053022
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_33_979.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_33_979.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_33_979.jpg, 0, 0, 0, 0.00106896
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_086.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_086.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_086.jpg, 0, 0, 0, 0.001067786
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_193.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_193.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_193.jpg, 0, 0, 0, 0.001075624
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_299.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_299.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_299.jpg, 0, 0, 0, 0.001046074
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_407.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_407.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_407.jpg, 0, 0, 0, 0.00108265
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_512.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_512.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_512.jpg, 0, 0, 0, 0.001058668
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_612.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_612.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_612.jpg, 0, 0, 0, 0.001052894
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_716.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_716.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_716.jpg, 0, 0, 0, 0.001058438
C:\Users\thanh\Desktop\Data_training\IMG\center_2022_02_26_13_27_34_822.jpg, C:\Users\thanh\Desktop\Data_training\IMG\left_2022_02_26_13_27_34_822.jpg, C:\Users\thanh\Desktop\Data_training\IMG\right_2022_02_26_13_27_34_822.jpg, 0, 0, 0, 0.001105774
